MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD COOPERSTOWN NY
CANANDAIGUA VA MEDICAL CENTER,400 FOOT HILL AVE. CANANDAIGUA NY
ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE SYRACUSE NY
BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD PATCHOGUE NY
"IRA DAVENPORT MEMORIAL HOSPITAL, INC 7571 STATE ROUTE 54 BATH
ST JAMES MERCY HOSPITAL,411 CANISTEO STREET HORNELL NY
ELLIS HOSPITAL,1101 NOTT STREET SCHENECTADY NY
SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET WATERTOWN NY
GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE SUFFERN NY
VA HUDSON VALLEY HEALTHCARE SYSTEM,2094 ALBANY POST ROAD MONTROSE NY
STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE STATEN ISLAND NY
NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET MOUNT KISCO NY
EASTERN NIAGARA HOSPITAL,521 EAST AVENUE LOCKPORT NY
HIGHLAND HOSPITAL,1000 SOUTH AVENUE ROCHESTER NY
"WESTFIELD MEMORIAL HOSPITAL, INC 189 EAST MAIN STREET WESTFIELD
WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET MINEOLA NY
BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET NEW YORK NY
BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD BRONX NY
"CORTLAND REGIONAL MEDICAL CENTER, INC 134 HOMER AVENUE CORTLAND
VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.,423 EAST 23RD STREET NEW YORK NY
SAMARITAN HOSPITAL,2215 BURDETT AVENUE TROY NY
GLEN COVE HOSPITAL,101 ST ANDREWS LANE GLEN COVE NY
"ST FRANCIS HOSPITAL, ROSLYN 100 PORT WASHINGTON BOULEVARD ROSLYN
MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE NEW ROCHELLE NY
JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD PORT JEFFERSON NY
MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD LEWISTON NY
GLENS FALLS HOSPITAL,100 PARK STREET GLENS FALLS NY
FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD FLUSHING NY
MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE BROOKLYN NY
LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE NEW HYDE PARK NY
CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY BROOKLYN NY
CANTON-POTSDAM HOSPITAL,50 LEROY STREET POTSDAM NY
SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY OCEANSIDE NY
METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE NEW YORK NY
NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD NORTHPORT NY
KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE BROOKLYN NY
KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE BROOKLYN NY
CROUSE HOSPITAL,736 IRVING AVENUE SYRACUSE NY
BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE NEW YORK NY
ST ANTHONY COMMUNITY HOSPITAL,15 - 19  MAPLE AVENUE WARWICK NY
ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY YONKERS NY
CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET OGDENSBURG NY
NYU HOSPITALS CENTER,550 FIRST AVENUE NEW YORK NY
"ROME MEMORIAL HOSPITAL, INC 1500 NORTH JAMES STREET ROME
OSWEGO HOSPITAL,110 WEST SIXTH STREET OSWEGO NY
ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET BUFFALO NY
WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET BROOKLYN NY
SARATOGA HOSPITAL,211 CHURCH STREET SARATOGA SPRINGS NY
MASSENA MEMORIAL HOSPITAL,1 HOSPITAL DRIVE MASSENA NY
HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE KINGSTON NY
UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD ROCHESTER NY
BROOKS MEMORIAL HOSPITAL,529 CENTRAL AVENUE DUNKIRK NY
QUEENS HOSPITAL CENTER,82-68 164TH STREET JAMAICA NY
ST MARY'S HOSPITAL ( TROY ),1300 MASSACHUSETTS AVENUE TROY NY
BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA BROOKLYN NY
WESTCHESTER MEDICAL CENTER,100 WOODS RD VALHALLA NY
AUBURN COMMUNITY HOSPITAL,17 LANSING STREET AUBURN NY
NEW YORK METHODIST HOSPITAL,506 SIXTH STREET BROOKLYN NY
NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET DANSVILLE NY
WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE JAMESTOWN NY
HARLEM HOSPITAL CENTER,506 LENOX AVENUE NEW YORK NY
UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET SYRACUSE NY
ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET UTICA NY
ST CHARLES HOSPITAL,200 BELLE TERRE ROAD PORT JEFFERSON NY
SYRACUSE VA MEDICAL CENTER,800 IRVING AVE. SYRACUSE NY
CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET PLATTSBURGH NY
MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE ROCKVILLE CENTRE NY
PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY SLEEPY HOLLOW NY
ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET NEWBURGH NY
CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD CLIFTON SPRINGS NY
NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,1980 CROMPOND ROAD CORTLANDT MANOR NY
COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DRIVE COBLESKILL NY
HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET NEW YORK NY
PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE CARMEL NY
NATHAN LITTAUER HOSPITAL,99 EAST STATE STREET GLOVERSVILLE NY
CORNING HOSPITAL,1 GUTHRIE DRIVE CORNING NY
MERCY HOSPITAL,565 ABBOTT ROAD BUFFALO NY
STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE ROCHESTER NY
GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY WEST ISLIP NY
WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD WHITE PLAINS NY
LUTHERAN MEDICAL CENTER,150 55TH STREET BROOKLYN NY
CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE ITHACA NY
PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD PLAINVIEW NY
ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE BETHPAGE NY
SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE SOUTHAMPTON NY
UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD BROOKLYN NY
FOREST HILLS HOSPITAL,102 - 01 66TH ROAD FOREST HILLS NY
FRANKLIN HOSPITAL,900 FRANKLIN AVENUE VALLEY STREAM NY
NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET BRONX NY
CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS BUSHVILLE ROAD HARRIS NY
UNIVERSITY HOSPITAL ( STONY BROOK ),HEALTH SCIENCES CENTER SUNY STONY BROOK NY
"UNITED HEALTH SERVICES HOSPITALS, INC 33-57 HARRISON STREET JOHNSON CITY
ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET FAR ROCKAWAY NY
WOODHULL MEDICAL AND MENTAL HEALTH CENTER,760 BROADWAY BROOKLYN NY
INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE BROOKLYN NY
ST BARNABAS HOSPITAL,4422 THIRD AVENUE BRONX NY
ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A SMITHTOWN NY
MONROE COMMUNITY HOSPITAL,435 EAST HENRIETTA ROAD ROCHESTER NY
WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,785 MAMARONECK AVENUE WHITE PLAINS NY
HELEN HAYES HOSPITAL,51 NORTH ROUTE 9W WEST HAVERSTRAW NY
SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,1270 BELMONT AVENUE SCHENECTADY NY
"CUBA MEMORIAL HOSPITAL, INC 140 WEST MAIN STREET CUBA
ELIZABETHTOWN COMMUNITY HOSPITAL,75 PARK STREET ELIZABETHTOWN NY
CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE,8081 ROUTE 97 CALLICOON NY
MARGARETVILLE MEMORIAL HOSPITAL,42084 STATE HIGHWAY 28 MARGARETVILLE NY
O'CONNOR HOSPITAL,460 ANDES ROAD DELHI NY
MOSES-LUDINGTON HOSPITAL,1019 WICKER STREET TICONDEROGA NY
CLIFTON FINE HOSPITAL,1014 OSWEGATCHIE TRAIL STAR LAKE NY
"RIVER HOSPITAL, INC 4 FULLER STREET ALEXANDRIA BAY
ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY ELLENVILLE NY
LITTLE FALLS HOSPITAL,140 BURWELL STREET LITTLE FALLS NY
"DELAWARE VALLEY HOSPITAL, INC 1 TITUS PLACE WALTON
"SCHUYLER HOSPITAL, INC 220 STEUBEN STREET MONTOUR FALLS
SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET PENN YAN NY
GOUVERNEUR HOSPITAL,77 WEST BARNEY STREET GOUVERNEUR NY
"COMMUNITY MEMORIAL HOSPITAL, INC 150 BROAD STREET HAMILTON
LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET LOWVILLE NY
"CARTHAGE AREA HOSPITAL, INC 1001 WEST STREET CARTHAGE
CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N CONCORD NC
MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE ASHEVILLE NC
NORTHERN HOSPITAL OF SURRY COUNTY,830 ROCKFORD ST MOUNT AIRY NC
HIGH POINT REGIONAL HOSPITAL,601 N ELM ST HIGH POINT NC
SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR LAURINBURG NC
WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR GOLDSBORO NC
RUTHERFORD REGIONAL MEDICAL CENTER,288 SOUTH RIDGECREST AVE RUTHERFORDTON NC
NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY WINSTON-SALEM NC
NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE SALISBURY NC
HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD SYLVA NC
MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST HENDERSONVILLE NC
CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST SANFORD NC
CAROLINAS HEALTHCARE SYSTEM CLEVELAND,201 E GROVER ST SHELBY NC
PARK RIDGE HEALTH,100 HOSPITAL DRIVE HENDERSONVILLE NC
SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST CLINTON NC
LENOIR MEMORIAL HOSPITAL,100 AIRPORT RD KINSTON NC
CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000 FAYETTEVILLE NC
DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD DURHAM NC
CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR GASTONIA NC
NOVANT HEALTH FRANKLIN MEDICAL CENTER,100 HOSPITAL DR BOX 609 LOUISBURG NC
CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,706 W KING ST KINGS MOUNTAIN NC
IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828 STATESVILLE NC
VIDANT MEDICAL CENTER,2100 STANTONSBURG RD GREENVILLE NC
CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW LENOIR NC
ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD JACKSONVILLE NC
NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD WINSTON-SALEM NC
NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD DURHAM NC
SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408 LUMBERTON NC
WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD BOONE NC
NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE BOX 33549 CHARLOTTE NC
MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY EDEN NC
UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE CHAPEL HILL NC
WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST NORTH WILKESBORO NC
COLUMBUS REGIONAL HEALTHCARE SYSTEM,500 JEFFERSON ST WHITEVILLE NC
"WAKEMED, RALEIGH CAMPUS 3000 NEW BERN AVE RALEIGH
ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD BURLINGTON NC
BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR DUNN NC
DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD RALEIGH NC
CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,2201 S STERLING ST MORGANTON NC
CAROLINAS HEALTH CARE SYSTEM ANSON,2301 US HIGHWAY 74 WEST WADESBORO NC
NOVANT HEALTH THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON RD BOX 789 THOMASVILLE NC
THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730 MARION NC
JOHNSTON HEALTH,509 BRIGHT LEAF BLVD SMITHFIELD NC
"MOSES H CONE MEMORIAL HOSPITAL, THE 1200 N ELM ST GREENSBORO
LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE PO BOX 1817 LEXINGTON NC
HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR ELKIN NC
CAROLINAS HEALTHCARE SYSTEM PINEVILLE,10628 PARK RD CHARLOTTE NC
VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST AHOSKIE NC
SANDHILLS REGIONAL MEDICAL CENTER,1000 WEST HAMLET AVENUE HAMLET NC
VIDANT EDGECOMBE HOSPITAL,111 HOSPITAL DR TARBORO NC
SENTARA ALBEMARLE MEDICAL CENTER,1144 N ROAD ST ELIZABETH CITY NC
CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD CHARLOTTE NC
REX HOSPITAL,4420 LAKE BOONE TRAIL RALEIGH NC
FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE PINEHURST NC
FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST HICKORY NC
STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST ALBEMARLE NC
VIDANT DUPLIN  HOSPITAL,401 N MAIN ST KENANSVILLE NC
RANDOLPH HOSPITAL,364 WHITE OAK STREET ASHEBORO NC
WILSON MEDICAL CENTER,1705 S TARBORO ST WILSON NC
GRANVILLE HEALTH SYSTEMS,COLLEGE ST BOX 947 OXFORD NC
LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD MOORESVILLE NC
DURHAM VA MEDICAL CENTER,508 FULTON STREET DURHAM NC
CAROLINAS HEALTHCARE SYSTEM UNION,600 HOSPITAL DR MONROE NC
CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD NEW BERN NC
MARIA PARHAM MEDICAL CENTER,PO BOX 59 HENDERSON NC
MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128 WILLIAMSTON NC
FAYETTEVILLE NC VA MEDICAL CENTER,2300 RAMSEY STREET FAYETTEVILLE NC
NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST BOX 9000 WILMINGTON NC
CARTERET GENERAL HOSPITAL,3500 ARENDELL ST MOREHEAD CITY NC
CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD HICKORY NC
DAVIS REGIONAL MEDICAL CENTER,218 OLD MOCKSBVILLE RD PO BOX 1823 STATESVILLE NC
CAROLINAS HEALTHCARE SYSTEM LINCOLN,433 MCALISTER RD LINCOLNTON NC
NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE ROCKY MOUNT NC
NOVANT HEALTH MEDICAL PARK HOSPITAL,1950 S HAWTHORNE RD WINSTON-SALEM NC
HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD ROANOKE RAPIDS NC
DUKE REGIONAL HOSPITAL,3643 N ROXBORO ROAD DURHAM NC
CHEROKEE INDIAN HOSPITAL AUTHORITY,CALLER BOX C268 CHEROKEE NC
NOVANT HEALTH BRUNSWICK MEDICAL CENTER,1 MEDICAL CENTER DR  PO BOX 139 SUPPLY NC
PERSON MEMORIAL HOSPITAL,615 RIDGE RD ROXBORO NC
CAROLINAS MED CTR-UNIVERSITY,8800 NORTH TYRON STREET CHARLOTTE NC
PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TWNSHP PRKWY BOX 3310 MATTHEWS NC
"WAKEMED, CARY HOSPITAL 1900 KILDARE FARM ROAD CARY
W.G. (BILL) HEFNER SALISBURY VA MEDICAL CENTER,1601 BRENNER AVENUE SALISBURY NC
NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD HUNTERSVILLE NC
HAYWOOD REGIONAL MEDICAL CENTER,262 LEROY GEORGE DRIVE CLYDE NC
VIDANT BEAUFORT HOSPITAL,628 E 12TH ST WASHINGTON NC
DAVIE MEDICAL CENTER,223 HOSPITAL STREET MOCKSVILLE NC
CAPE FEAR VALLEY HOKE HOSPITAL,210 MEDICAL PAVILION DRIVE RAEFORD NC
ASHEVILLE-OTEEN VA MEDICAL CENTER,1100 TUNNEL ROAD ASHEVILLE NC
OUR COMMUNITY HOSPITAL,921 JUNIOR HIGH ROAD SCOTLAND NECK NC
FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,520 ALLEN STREET TROY NC
VIDANT BERTIE  HOSPITAL,1403 SOUTH KINGS STREET WINDSOR NC
SWAIN COUNTY HOSPITAL,45 PLATEAU STREET BRYSON CITY NC
PENDER MEMORIAL HOSPITAL,507 E FREMONT ST BURGAW NC
YADKIN VALLEY COMMUNITY HOSPITAL,624 WEST MAIN ST YADKINVILLE NC
CHATHAM HOSPITAL INC,475 PROGRESS BLVD SILER CITY NC
WASHINGTON COUNTY HOSP INC,958 US HWY 64 EAST PLYMOUTH NC
CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,501 SOUTH POPLAR STREET ELIZABETHTOWN NC
HIGHLANDS CASHIERS HOSPITAL INC,190 HOSPITAL DRIVE HIGHLANDS NC
PIONEER COMMUNITY HOSPITAL OF STOKES,1570 NC 8 & 89 HWY NORTH DANBURY NC
VIDANT CHOWAN HOSPITAL,211 VIRGINIA RD EDENTON NC
"TRANSYLVANIA REGIONAL HOSPITAL, INC 90 HOSPITAL DRIVE PO BOX 1116 BREVARD
ALLEGHANY COUNTY MEMORIAL HOSPITAL,617 DOCTORS STREET SPARTA NC
ST LUKES HOSPITAL,101 HOSPITAL DRIVE COLUMBUS NC
CHARLES A CANNON JR MEMORIAL HOSPITAL,434 HOSPITAL DRIVE LINVILLE NC
"THE OUTER BANKS HOSPITAL, INC 4800 SOUTH CROATAN HIGHWAY NAGS HEAD
ASHE MEMORIAL HOSPITAL,200 HOSPITAL AVE JEFFERSON NC
ANGEL MEDICAL CENTER,120 RIVERVIEW ST PO BOX 1209 FRANKLIN NC
J ARTHUR DOSHER MEMORIAL HOSPITAL,924 HOWE ST SOUTHPORT NC
"BLUE RIDGE REGIONAL HOSPITAL, INC 125 HOSPITAL DR SPRUCE PINE
ST ALEXIUS MEDICAL CENTER,900 E BROADWAY BISMARCK ND
TRINITY HOSPITALS,407 3RD ST SE MINOT ND
SANFORD MEDICAL CENTER FARGO,801 BROADWAY NORTH FARGO ND
SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST BISMARCK ND
ALTRU HOSPITAL,1200 S COLUMBIA RD GRAND FORKS ND
FARGO VA MEDICAL CENTER,2101 ELM STREET FARGO ND
P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160 BELCOURT ND
STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,10 NORTH RIVER ROAD FORT YATES ND
ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH FARGO ND
TIOGA MEDICAL CENTER,810 N WELO ST TIOGA ND
MOUNTRAIL COUNTY MEDICAL CENTER,615 6TH ST SE STANLEY ND
MCKENZIE COUNTY HEALTHCARE SYSTEMS,516 NORTH MAIN ST WATFORD CITY ND
GARRISON MEMORIAL HOSPITAL,407 3RD AVE SE GARRISON ND
COMMUNITY MEMORIAL HOSPITAL,220 5TH AVE W TURTLE LAKE ND
KENMARE COMMUNITY HOSPITAL,PO BOX 697 KENMARE ND
COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE COOPERSTOWN ND
ST ANDREWS HEALTH CENTER - CAH,316 OHMER STREET BOTTINEAU ND
NELSON COUNTY HEALTH SYSTEM,200 N MAIN ST MCVILLE ND
SANFORD MAYVILLE,42 6TH AVENUE SE MAYVILLE ND
SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE HAZEN ND
LISBON AREA HEALTH SERVICES,905 MAIN ST LISBON ND
NORTHWOOD DEACONESS HEALTH CENTER,PO BOX 190 NORTHWOOD ND
SOUTHWEST HEALTHCARE SERVICES,14 6TH AVE SW BOWMAN ND
JACOBSON MEMORIAL HOSPITAL CARE CENTER,601 EAST ST N ELGIN ND
OAKES COMMUNITY HOSPITAL,1200 N 7TH ST OAKES ND
PRESENTATION MEDICAL CENTER,213 SECOND AVE NE ROLLA ND
CARRINGTON HEALTH CENTER,PO BOX 461 CARRINGTON ND
PEMBINA COUNTY MEMORIAL HOSPITAL,BOX 380 CAVALIER ND
UNITY MEDICAL CENTER,164 W 13TH STREET GRAFTON ND
WISHEK COMMUNITY HOSPITAL,1007 4TH AVE S WISHEK ND
ASHLEY MEDICAL CENTER,612 CENTER AVENUE N ASHLEY ND
CAVALIER COUNTY MEMORIAL HOSPITAL,909 2ND ST LANGDON ND
MERCY HOSPITAL OF VALLEY CITY,570 CHAUTAUQUA BLVD VALLEY CITY ND
ST LUKE'S HOSPITAL,702 1ST ST SW CROSBY ND
FIRST CARE HEALTH CENTER,115 VIVIAN ST PARK RIVER ND
ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST HARVEY ND
LINTON HOSPITAL - CAH,518 NORTH BROADWAY LINTON ND
SANFORD HILLSBORO,12 THIRD STREET SOUTH EAST HILLSBORO ND
WEST RIVER REGIONAL MEDICAL CENTER-CAH,1000 HIGHWAY 12 HETTINGER ND
TOWNER COUNTY MEDICAL CENTER,HWY 281 N CANDO ND
HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE RUGBY ND
THE MERCY HOSPITAL OF DEVILS LAKE,1031 7TH ST NE DEVILS LAKE ND
MERCY MEDICAL CENTER,1301 15TH AVE W WILLISTON ND
JAMESTOWN REGIONAL MEDICAL CENTER,2422 20TH ST SW JAMESTOWN ND
ST JOSEPH'S HOSPITAL & HEALTH CENTER,2500 FAIRWAY STREET DICKINSON ND
MERCY HOSPITAL ANDERSON,7500 STATE ROAD CINCINNATI OH
SAMARITAN REGIONAL HEALTH SYSTEM,1025 CENTER ST ASHLAND OH
"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC 234 GOODMAN STREET CINCINNATI
RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD COLUMBUS OH
SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET PORTSMOUTH OH
LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE LIMA OH
UNION HOSPITAL,659 BOULEVARD DOVER OH
MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE MARION OH
MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE WESTERVILLE OH
WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET SIDNEY OH
OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE ATHENS OH
"JEWISH HOSPITAL, LLC 4777 EAST GALBRAITH ROAD CINCINNATI
GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE COLUMBUS OH
SUMMA BARBERTON HOSPITAL,155 5TH STREET N E BARBERTON OH
CLEVELAND-WADE PARK VA MEDICAL CENTER,10701 EAST BLVD CLEVELAND OH
SUMMA HEALTH SYSTEMS HOSPITALS,525 EAST MARKET STREET AKRON OH
FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE SANDUSKY OH
GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE XENIA OH
AKRON GENERAL MEDICAL CENTER,400 WABASH AVENUE AKRON OH
WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET BOWLING GREEN OH
GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET SAINT MARYS OH
MOUNT CARMEL WEST,793 WEST STATE STREET COLUMBUS OH
WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE WOOSTER OH
ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET CLEVELAND OH
GENESIS HOSPITAL,2951 MAPLE AVENUE ZANESVILLE OH
CINCINNATI VA MEDICAL CENTER,3200 VINE STREET CINCINNATI OH
KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD MOUNT VERNON OH
PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD PARMA OH
WAYNE HOSPITAL,835 SWEITZER STREET GREENVILLE OH
MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET OXFORD OH
UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE TOLEDO OH
MIAMI VALLEY HOSPITAL,ONE WYOMING STREET DAYTON OH
GOOD SAMARITAN HOSPITAL,2222 PHILADELPHIA DRIVE DAYTON OH
HOLZER MEDICAL CENTER,100 JACKSON PIKE GALLIPOLIS OH
TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET WARREN OH
MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD FAIRFIELD OH
MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET COLDWATER OH
METROHEALTH SYSTEM,2500 METROHEALTH DRIVE CLEVELAND OH
ST ELIZABETH HEALTH CENTER,1044 BELMONT AVENUE YOUNGSTOWN OH
FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE NORWALK OH
ST RITA'S MEDICAL CENTER,730 WEST MARKET STREET LIMA OH
